filename,name,city,state,address,phone,website,lat,lng,rating,reviews,services
shop-tn-brothers-mobile-tire-service-tire-shop-memphis.html,Brothers Mobile tire service & tire shop,Memphis,TN,"we at third and Mallory, 2157 S Third St, Memphis, TN 38109",+19015029312,,35.088288999999996,-90.0570492,4.6,51,Roadside|24/7
shop-tn-campers-inn-rv-of-knoxville-rv-collision-center-kodak.html,Campers Inn RV of Knoxville RV Collision Center,Kodak,TN,"315 E Dumplin Valley Rd, Kodak, TN 37764",+18654245648,https://www.campersinn.com/knoxville/rv-service,35.9886122,-83.5976713,5.0,6,Roadside|Truck specialist|RV|Tire|Engine|Trailer|Brakes|Electrical
shop-tn-campers-inn-rv-of-knoxville-service-center-knoxville.html,Campers Inn RV of Knoxville Service Center,Knoxville,TN,"835 Huckleberry Springs Rd, Knoxville, TN 37924",+18654245676,https://www.campersinn.com/rv-service,36.004756799999996,-83.7694563,3.3,7,Roadside|Truck specialist|RV|Tire|Engine|Trailer|Brakes
shop-tn-camping-world-rv-service-center-jackson.html,Camping World RV Service Center,Jackson,TN,"48 Miller Ave, Jackson, TN 38305",+18775107785,https://rv.campingworld.com/dealer/jackson-tennessee/rv-service-repair,35.6415362,-88.85843829999999,3.9,40,Roadside|24/7|RV|Engine|Electrical
shop-tn-camping-world-rv-service-kodak-kodak.html,Camping World RV Service - Kodak,Kodak,TN,"210 E Dumplin Valley Rd, Kodak, TN 37764",+18883873452,https://rv.campingworld.com/dealer/kodak-tennessee/rv-service-repair,35.986919,-83.6008822,4.5,4,Roadside|24/7|RV|Tire|Engine|Electrical
shop-tn-camping-world-rv-service-nashville-nashville.html,Camping World RV Service - Nashville,Nashville,TN,"2618 Music Valley Dr, Nashville, TN 37214",+18778272398,https://rv.campingworld.com/dealer/nashville-tennessee/rv-service-repair,36.234405699999996,-86.7052357,3.7,3,Roadside|24/7|RV|Tire|Engine|Electrical
shop-tn-cece-24-7-mobile-tire-repair-memphis.html,CeCe 24/7 Mobile Tire Repair,Memphis,TN,"1258 S Third St, Memphis, TN 38106",+19015135640,https://roadsideassistancetn.com/,35.1132612,-90.0552481,4.2,31,Roadside|24/7
shop-tn-certified-diesel-solutions-knoxville.html,Certified Diesel Solutions,Knoxville,TN,"5320 S National Dr, Knoxville, TN 37914",+18659646598,http://cdspros.com/,35.945214799999995,-83.8271829,5.0,3,Truck specialist|Tire|Engine|Trailer
shop-tn-choate-diesel-solutions-service-repair-accessories-bolivar.html,"Choate Diesel Solutions - Service, Repair, Accessories",Bolivar,TN,"1033 Lake St, Bolivar, TN 38008",+19015539847,http://www.diesel911.com/,35.2490498,-89.0037409,4.2,40,Truck specialist|Engine|Electrical
shop-tn-christian-brothers-automotive-jackson-jackson.html,Christian Brothers Automotive Jackson,Jackson,TN,"2700 N Highland Ave, Jackson, TN 38305",+17319822701,https://www.cbac.com/jackson/%3Futm_source%3DGMB%26utm_medium%3Dorganic%26utm_campaign%3Djackson%26utm_content%3Dwebsite-cta,35.6803684,-88.8296481,4.6,1157,
shop-tn-clarke-power-services-inc-knoxville.html,"Clarke Power Services, Inc.",Knoxville,TN,"1429 Ault Rd, Knoxville, TN 37914",+18656893722,https://www.clarkepowerservices.com/locations/knoxville-tn,36.0108634,-83.8754924,4.2,56,24/7|Truck specialist|Engine
shop-tn-class-8-truck-trailer-repair-jackson.html,Class 8 Truck & Trailer Repair,Jackson,TN,"2203a Hwy 70 E, Jackson, TN 38305",+17314440327,https://www.class8truckandtrailerrepair.com/,35.687517299999996,-88.7375931,4.5,60,Roadside|24/7|Truck specialist|Tire|Trailer|Brakes
shop-tn-clean-diesel-specialists-knoxville-tennessee-jacksboro.html,"Clean Diesel Specialists - Knoxville, Tennessee",Jacksboro,TN,"119 Mt Paran Rd, Jacksboro, TN 37757",+18652799379,https://www.cleandieselspecialists.com/locations/cds-knoxville,36.324716699999996,-84.1704965,,,Roadside|24/7|Truck specialist|Tire|Engine|Cooling|Brakes|Electrical
shop-tn-cml-truck-and-trailer-repair-nashville-2.html,CML Truck and Trailer Repair,Nashville,TN,"2921 Hydes Ferry Rd, Nashville, TN 37218",+16298005995,https://www.cmltruckandtrailerrepair.com/,36.184131199999996,-86.8344657,3.0,5,
shop-tn-cml-truck-and-trailer-repair-nashville.html,CML Truck and Trailer Repair,Nashville,TN,"830 Fesslers Ln, Nashville, TN 37210",+16292069018,https://www.cmltruckandtrailerrepair.com/,36.1372812,-86.7464899,4.3,168,Roadside|24/7|Truck specialist|Tire|Engine|Cooling|Trailer|Brakes|Electrical
shop-tn-coleman-taylor-transmissions-jackson.html,Coleman Taylor Transmissions,Jackson,TN,"117 Airways Blvd, Jackson, TN 38301",+17314247165,https://colemantaylorjackson.com/,35.615702899999995,-88.8247966,4.7,299,Truck specialist|Engine|Cooling
shop-tn-cookeville-rv-and-marine-cookeville.html,Cookeville RV and Marine,Cookeville,TN,"631 Horace Lewis Rd, Cookeville, TN 38506",+19316464678,http://www.cookevillerv.com/,36.1009585,-85.5014183,4.8,1409,Truck specialist|RV|Engine|Trailer
shop-tn-cookeville-trailer-repair-cookeville.html,Cookeville Trailer Repair,Cookeville,TN,"2190 Summerfield Rd, Cookeville, TN 38506",+19315265391,,36.1908394,-85.48371809999999,4.5,30,
shop-tn-cookeville-truck-repair-parts-cookeville.html,Cookeville Truck Repair & Parts,Cookeville,TN,"4200 Old Bridge Rd, Cookeville, TN 38506",+19315206014,,36.1074518,-85.4856866,3.4,10,
shop-tn-crowder-s-diesel-and-performance-lenoir-city.html,Crowder’s Diesel and Performance,Lenoir City,TN,"1431 Old Hwy 95, Lenoir City, TN 37771",+18656358050,https://www.facebook.com/share/1Gf3CTQvXp/%3Fmibextid%3DwwXIfr,35.807511,-84.2842541,4.8,24,
shop-tn-cumberland-chrysler-dodge-jeep-ram-service-center-cookeville.html,Cumberland Chrysler Dodge Jeep Ram Service Center,Cookeville,TN,"1550 Interstate Dr, Cookeville, TN 38501",+19312872973,https://cumberlandchryslercenter.com/service-department/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp%2Bservice%26utm_content%3Dwebsite,36.138329399999996,-85.5249146,4.8,645,
shop-tn-cummins-sales-and-service-knoxville.html,Cummins Sales and Service,Knoxville,TN,"1211 Ault Rd, Knoxville, TN 37914",+18655230446,https://www.cummins.com/sales-and-service%3Futm_source%3DGMB%26utm_medium%3Dyext,36.009323099999996,-83.8743872,4.0,82,
shop-tn-cummins-sales-and-service-nashville.html,Cummins Sales and Service,Nashville,TN,"706 Spence Ln, Nashville, TN 37217",+16153664341,https://www.cummins.com/sales-and-service%3Futm_source%3DGMB%26utm_medium%3Dyext,36.138104,-86.7245464,4.0,100,
shop-tn-custom-springs-trailer-repair-memphis.html,Custom Springs & Trailer Repair,Memphis,TN,"2859 Farrisview Blvd, Memphis, TN 38118",+19013651788,http://custom-springs.com/,35.0761131,-89.9672561,4.8,72,Roadside|Truck specialist|Tire|Trailer
shop-tn-dave-s-mobile-mechanic-llc-knoxville.html,Dave's mobile mechanic llc,Knoxville,TN,"4045 Kingston Pike, Knoxville, TN 37919",+18286780408,http://davesmobilemechanic.shop/,35.9434527,-83.97237779999999,4.8,252,Roadside
shop-tn-david-s-diesel-and-equipment-repair-troy.html,David's Diesel and Equipment Repair,Troy,TN,"580 Ward Rd, Troy, TN 38260",+17313354204,,36.3538116,-89.1384873,4.5,14,24/7
shop-tn-depot-connect-international-psc-memphis.html,Depot Connect International (PSC),Memphis,TN,"1224 Channel Ave, Memphis, TN 38103",+16625518169,https://depotconnect.com/,35.1043555,-90.0949474,4.3,7,Roadside|Truck specialist|Trailer
shop-tn-dunns-fleet-trailer-services-nashville.html,Dunns Fleet & Trailer Services,Nashville,TN,"920 Joseph Ave A, Nashville, TN 37207",+19316248804,http://dunnsfleet.com/,36.188470699999996,-86.77221399999999,3.7,21,24/7
shop-tn-east-tennessee-truck-trailer-repair-knoxville.html,East Tennessee Truck & Trailer Repair,Knoxville,TN,"6221 Old Rutledge Pike, Knoxville, TN 37924",+18656602378,http://truckrepairknoxville.com/,36.030442799999996,-83.8398607,4.5,140,Roadside|24/7|Truck specialist|RV|Tire|Engine|Trailer
shop-tn-elite-diesel-and-fleet-roadside-truck-trailer-and-bus-strawberry-plains.html,Elite Diesel and Fleet Roadside Truck Trailer and Bus,Strawberry Plains,TN,"10211 Mascot Rd, Strawberry Plains, TN 37871",+18653506200,https://rockytopdieselshop.com/,36.0553351,-83.7037165,5.0,4,24/7
shop-tn-elite-trailer-sales-services-nashville.html,Elite Trailer Sales & Services,Nashville,TN,"1800 Linder Industrial Dr, Nashville, TN 37209",+16153508041,http://www.elitetrailernashville.com/,36.169564199999996,-86.8607968,4.4,76,Roadside|Truck specialist|Tire|Engine|Cooling|Trailer|Brakes|Electrical
shop-tn-elite-truck-and-trailer-repair-llc-madison.html,Elite truck and trailer repair LLc,Madison,TN,"1417 Pellican Point, Madison, TN 37115",+16154819738,,36.25311,-86.6725628,3.7,6,24/7
shop-tn-emergency-mobile-tire-service-memphis.html,Emergency Mobile Tire Service,Memphis,TN,"2886 Summer Ave, Memphis, TN 38122",+19015012820,,35.1498722,-89.96490059999999,4.6,37,Roadside|24/7
shop-tn-emission-cooling-solutions-nashville.html,Emission & Cooling Solutions,Nashville,TN,"520 Central Ave, Nashville, TN 37211",+16152511551,http://www.ecspart.com/,36.1142253,-86.7502628,5.0,121,24/7|Truck specialist|Engine|Cooling
shop-tn-fahlbeck-s-mobile-rv-service-medina.html,Fahlbeck's Mobile Rv Service,Medina,TN,"336 West Ave, Medina, TN 38355",+17314205307,,35.8024044,-88.7682943,4.7,87,Roadside
shop-tn-fast-and-easy-mobile-mechanic-llc-nashville.html,FAST AND EASY MOBILE MECHANIC LLC,Nashville,TN,"3712 Clarksville Pike, Nashville, TN 37218",+16158944687,,36.1770389,-86.8224778,4.6,62,Roadside|24/7
shop-tn-fast-cheap-24hr-tire-truck-repair-jackson.html,Fast & cheap 24hr tire & truck repair,Jackson,TN,"104 Cheyenne Dr, Jackson, TN 38305",+17315712972,https://www.facebook.com/profile.php%3Fid%3D100090293889056%26mibextid%3DLQQJ4d,35.6914747,-88.8340066,5.0,8,24/7
shop-tn-fegett-acuff-automotive-services-llc-mobile-mechanic-henderson.html,Fegett & Acuff automotive services LLC mobile mechanic,Henderson,TN,"260 E 2nd St, Henderson, TN 38340",,,35.442169799999995,-88.6363655,4.6,14,Roadside
shop-tn-finley-s-diesel-truck-trailer-repair-murfreesboro.html,Finley's Diesel & Truck & Trailer Repair,Murfreesboro,TN,"547 Mt Herman Rd, Murfreesboro, TN 37127",+16155569494,,35.8254223,-86.3063552,4.9,156,
shop-tn-flacks-automotive-mobile-mechanic-services-we-have-a-100-00-service-char.html,Flacks Automotive Mobile Mechanic Services we have a $100.00 service charge fee all prices have increased,Knoxville,TN,"2100 Western Ave, Knoxville, TN 37921",+18654064153,,35.9674513,-83.9474264,4.1,73,Roadside
shop-tn-fleet-fix-fleet-maintenance-and-auto-repair-nashville.html,Fleet Fix - Fleet Maintenance and Auto Repair,Nashville,TN,"845 Visco Dr, Nashville, TN 37210",+16158406367,http://www.fleetfixtn.com/,36.1577117,-86.7459708,5.0,13,Truck specialist|Tire|Engine|Cooling|Brakes
shop-tn-fleet-services-of-knoxville-knoxville.html,Fleet Services of Knoxville,Knoxville,TN,"1015 Cedarwood St, Knoxville, TN 37914",+18653394904,http://www.fleetservicesknoxville.com/,36.0083152,-83.8770117,4.2,60,Roadside|Truck specialist|Tire
shop-tn-fn-truck-mobile-mechanics-road-service-memphis.html,FN Truck Mobile Mechanics & Road Service,Memphis,TN,"1014 Sledge Ave, Memphis, TN 38104",,,35.1260645,-90.02748659999999,,,Roadside
shop-tn-freight-five-truck-repair-and-24-7-roadside-memphis.html,Freight Five truck repair and 24/7 roadside,Memphis,TN,"5190 E Holmes Rd, Memphis, TN 38118",+19012076940,,35.0063909,-89.8891546,4.6,10,24/7
shop-tn-g-a-equipment-inc-g-a-truck-auto-service-lenoir-city.html,G & A Equipment Inc. / G & A Truck & Auto Service,Lenoir City,TN,"13701 Hickory Creek Rd, Lenoir City, TN 37771",+18659887574,https://gaeq.com/,35.873166999999995,-84.24539,4.8,245,Roadside|24/7|Truck specialist|RV|Tire|Engine|Trailer|Brakes|Electrical
shop-tn-gateway-truck-refrigeration-nashville.html,Gateway Truck & Refrigeration,Nashville,TN,"1120 Foster Ave, Nashville, TN 37210",+16153661923,https://www.gtr.inc/,36.138118399999996,-86.740527,4.6,182,Truck specialist|Reefer|Trailer
shop-tn-general-truck-sales-service-inc-volvo-memphis.html,General Truck Sales & Service Inc. Volvo.,Memphis,TN,"1973 E Brooks Rd, Memphis, TN 38116",+19013453270,http://www.generaltruck.com/,35.059647999999996,-89.9978392,3.8,340,Roadside|24/7|Truck specialist|Reefer|Tire|Trailer
shop-tn-getwell-best-tire-auto-service-road-and-mobile-tire-memphis.html,Getwell best tire &auto service road and mobile tire,Memphis,TN,"4080 New Getwell Rd, Memphis, TN 38118",+19017790479,,35.0372037,-89.93572119999999,4.9,107,Roadside|24/7
shop-tn-global-truck-and-trailer-repair-llc-la-vergne.html,Global Truck and Trailer Repair LLC,La Vergne,TN,"New Sanford Rd, La Vergne, TN 37086",+16158215566,https://globaltruckrepair.net/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,35.991244699999996,-86.5732359,5.0,51,24/7
shop-tn-golden-circle-tire-and-service-jackson-jackson.html,Golden Circle Tire and Service - Jackson,Jackson,TN,"22 Bond St, Jackson, TN 38301",+17314241512,https://www.goldencircletire.com/%3Futm_source%3Dgmb%26utm_medium%3DYext,35.579247599999995,-88.815929,4.8,530,
shop-tn-greater-tennessee-truck-repair-knoxville.html,Greater Tennessee Truck Repair,Knoxville,TN,"2924 Asbury Rd, Knoxville, TN 37914",+18655236230,,35.9569851,-83.820809,3.6,31,24/7
shop-tn-griffin-s-truck-and-trailer-garage-white-bluff.html,Griffin's Truck and Trailer Garage,White Bluff,TN,"4285 TN-47, White Bluff, TN 37187",+16156519737,http://griffinstruckandtrailergarage.com/,36.096075299999995,-87.2537871,4.2,10,24/7
shop-tn-guardian-auto-repair-jackson-tn-jackson.html,"Guardian Auto Repair - Jackson, TN",Jackson,TN,"964 S Highland Ave, Jackson, TN 38301",+17314232888,http://guardianautorepair.net/contact.htm,35.5904142,-88.8134857,5.0,29,Tire|Engine|Cooling|Electrical
shop-tn-hofker-automotive-diagnostic-knoxville.html,Hofker Automotive Diagnostic,Knoxville,TN,"8323 Chapman Hwy, Knoxville, TN 37920",+18655739171,,35.8991713,-83.8157275,4.8,59,
shop-tn-i-40-truck-and-trailer-repair-dandridge.html,I 40 truck and trailer repair,Dandridge,TN,"1570 Valley Home Rd, Dandridge, TN 37725",+18285505647,http://i40truckandtrailerrepair.com/,36.0648639,-83.39430329999999,4.3,4,24/7
shop-tn-i-75-tire-truck-and-trailer-repair-sweetwater.html,"I-75 Tire, Truck, and Trailer Repair",Sweetwater,TN,"135 Belcher Rd, Sweetwater, TN 37874",+14233338128,https://shekine.github.io/I75TTT/,35.6252709,-84.4918826,4.5,168,Roadside|24/7|Truck specialist|Tire|Engine|Trailer
shop-tn-impact-truck-and-trailer-cookeville.html,Impact Truck and Trailer,Cookeville,TN,"209 Minnear St, Cookeville, TN 38501",+19317171570,https://balancedtruckandauto.com/,36.1460369,-85.5020096,4.7,63,Truck specialist
shop-tn-integrity-auto-diesel-repair-jackson.html,Integrity Auto & Diesel Repair,Jackson,TN,"43 Truck Center Dr, Jackson, TN 38305",+17312981061,https://integrityauto.live/,35.666425499999995,-88.75362349999999,3.8,85,Truck specialist|Engine
shop-tn-intercon-mobile-diesel-mechanic-tire-and-truck-repair-services-memphis.html,Intercon Mobile Diesel Mechanic Tire and Truck Repair Services,Memphis,TN,"2777 Colony Park Dr, Memphis, TN 38118",+19015033146,,35.0731427,-89.9208397,5.0,3,Roadside|24/7
shop-tn-interstate-repair-services-knoxville.html,Interstate Repair Services,Knoxville,TN,"2208 Thorngrove Pike, Knoxville, TN 37914",+18656374986,http://www.interstaterepairservice.com/,35.9734632,-83.8385327,3.7,99,Roadside|24/7|Truck specialist|RV|Tire|Engine|Electrical
shop-tn-interstate-truck-and-trailer-repair-nashville.html,Interstate Truck And Trailer Repair,Nashville,TN,"1514 4th Ave S, Nashville, TN 37210",+15612535891,,36.138431,-86.761522,3.6,121,
shop-tn-j-and-g-auto-diesel-repair-cookeville.html,J and G auto diesel repair,Cookeville,TN,"2485 Fisk Rd, Cookeville, TN 38506",+19318549171,,36.1963892,-85.4799796,4.3,19,
shop-tn-jackson-super-mobile-truck-trailer-jackson.html,Jackson Super Mobile Truck & Trailer,Jackson,TN,"244 W Baltimore St, Jackson, TN 38301",+17314728218,,35.613344399999995,-88.8225554,3.7,3,Roadside|24/7
shop-tn-jackson-trailer-service-inc-jackson.html,Jackson Trailer Service Inc,Jackson,TN,"20 E L. Morgan Dr, Jackson, TN 38305",+17314231533,https://www.jacksontrailerservice.com/,35.668080599999996,-88.7539173,4.5,70,Roadside|Truck specialist|Trailer|Brakes|Electrical
shop-tn-jasper-engines-transmissions-nashville.html,Jasper Engines & Transmissions,Nashville,TN,"1427 Donelson Pike, Nashville, TN 37217",+18008277455,https://www.jasperengines.com/find-an-installer,36.096851,-86.677493,3.5,32,Truck specialist
shop-tn-jay-s-towing-mobile-auto-repair-nashville.html,Jay's Towing & Mobile auto repair,Nashville,TN,"1725 Woodland Pointe Dr, Nashville, TN 37214",+16157150840,,36.1212695,-86.6251638,4.8,42,Roadside|24/7
shop-tn-jazzy-s-auto-and-diesel-repair-cookeville.html,Jazzy's Auto and Diesel Repair,Cookeville,TN,"2435 Fisk Rd, Cookeville, TN 38506",+19318540216,,36.1933262,-85.4798806,5.0,9,
shop-tn-jeff-s-mobile-mechanic-home-repair-henderson.html,Jeff's Mobile Mechanic & Home Repair,Henderson,TN,"342 Steed St, Henderson, TN 38340",+17314356208,http://jeffsmobilemechanicandhomerepair.com/,35.4511445,-88.6340297,,,Roadside|24/7
shop-tn-johnston-diesel-automotive-goodlettsville.html,Johnston Diesel & Automotive,Goodlettsville,TN,"1100 Campbell Rd #4141, Goodlettsville, TN 37072",+16155433333,https://www.johnstondieselauto.com/,36.292949199999995,-86.7342125,4.5,22,
shop-tn-joker-diesel-joker-express-nashville.html,Joker Diesel / Joker Express,Nashville,TN,"317 B Arlington Ave, Nashville, TN 37210",+16159617722,http://jokerdiesel.org/,36.141520799999995,-86.7316785,5.0,55,
shop-tn-junior-s-diesel-repair-llc-la-vergne.html,"Junior's Diesel Repair, LLC",La Vergne,TN,"417 Sand Hill Rd, La Vergne, TN 37086",+16158923355,http://www.jrsdieselrepair.com/,36.0270692,-86.55421729999999,4.6,58,24/7|Truck specialist|Engine
shop-tn-kent-s-on-site-truck-and-trailer-repair-dandridge.html,Kent's On-site Truck and Trailer Repair,Dandridge,TN,"1208 Sellers Rd, Dandridge, TN 37725",+14232485153,,36.0645294,-83.41562979999999,4.9,44,24/7
shop-tn-knox-precision-auto-diesel-repair-knoxville.html,Knox Precision Auto& Diesel Repair,Knoxville,TN,"1710 McCalla Ave, Knoxville, TN 37915",+18653812990,,35.976244,-83.9060418,3.5,2,
shop-tn-knoxville-diesel-truck-trailer-specialists-lenoir-city.html,Knoxville Diesel Truck & Trailer Specialists,Lenoir City,TN,"363 Center Cross Ln, Lenoir City, TN 37771",+18652880899,https://knoxvilledieselrepair.com/,35.872079,-84.2434293,4.6,180,Roadside|24/7|Truck specialist|Engine|Trailer
shop-tn-knoxville-fleet-truck-and-trailer-repair-seymour.html,Knoxville Fleet Truck and Trailer Repair,Seymour,TN,"1322 S Old Sevierville Pike, Seymour, TN 37865",+18658502551,https://www.truckdown.com/search/view-detail/knoxville_fleet_truck_and_trailer_repair__seymour_tn/5e80165d2ce5e300019ca34e,35.8843514,-83.7906168,4.0,63,24/7|Truck specialist|Trailer
shop-tn-knoxville-on-site-truck-repair-knoxville.html,Knoxville On-Site Truck Repair,Knoxville,TN,"4408 Hinton Dr, Knoxville, TN 37921",,,35.9737643,-83.9869609,,,24/7
shop-tn-knoxville-spring-services-knoxville.html,Knoxville Spring Services,Knoxville,TN,"1116 Dutch Valley Dr, Knoxville, TN 37918",+18656870069,,36.0089831,-83.9456403,4.4,60,
shop-tn-kps-truck-and-trailer-repair-jackson.html,KPS Truck and Trailer Repair,Jackson,TN,"58 Truck Center Dr, Jackson, TN 38305",+17316163113,http://kpsrepair.com/,35.665776799999996,-88.75337259999999,4.7,141,Roadside|24/7|Truck specialist|Engine|Cooling|Trailer|Brakes|Electrical
shop-tn-lenoir-city-tn-mobile-truck-repair-lenoir-city.html,Lenoir City TN - Mobile Truck Repair,Lenoir City,TN,"2417 Buttermilk Rd W, Lenoir City, TN 37771",+18653174347,https://lenoircitymobiletruckrepair.com/,35.882947,-84.3449569,4.0,2,Roadside|24/7|Truck specialist|Tire|Electrical
shop-tn-m-d-nashville-formerly-taylor-diesel-of-nashville-nashville.html,M&D - Nashville (formerly Taylor Diesel of Nashville),Nashville,TN,"1120 Elm Hill Pike, Nashville, TN 37210",+16152429550,http://www.taylordiesel.com/,36.144033199999996,-86.7313277,4.1,19,
shop-tn-m-d-of-nashville-formerly-dss-pro-diesel-taylor-diesel-nashville.html,M&D of Nashville (Formerly DSS Pro Diesel & Taylor Diesel),Nashville,TN,"318 Fesslers Ln, Nashville, TN 37210",+16152424072,http://dssprodiesel.com/,36.150124999999996,-86.74237169999999,3.8,40,Truck specialist|Engine
shop-tn-marcus-mobile-mechanic-and-welding-memphis.html,Marcus mobile mechanic and welding,Memphis,TN,"4283 S Third St, Memphis, TN 38109",+19015203901,,35.031638,-90.077517,,,Roadside
shop-tn-meller-truck-and-trailer-repair-mt-juliet.html,Meller truck and trailer repair,Mt. Juliet,TN,"5425 E Division St, Mt. Juliet, TN 37122",+16292796910,,36.1907931,-86.42733249999999,4.7,56,24/7
shop-tn-memphis-24-7-diesel-auto-repair-llc-memphis.html,Memphis 24/7 diesel & Auto Repair LLC,Memphis,TN,"3455 Knight Arnold Rd, Memphis, TN 38118",+19013516366,,35.062322099999996,-89.94837609999999,5.0,3,24/7
shop-tn-memphis-auto-repair-service-inc-memphis.html,Memphis Auto Repair Service Inc,Memphis,TN,"3378 Summer Ave, Memphis, TN 38122",+19013270096,http://www.memphisautorepairserviceinc.com/,35.1495733,-89.94859149999999,4.5,111,Truck specialist|Tire|Engine|Cooling|Electrical
shop-tn-memphis-diesel-truck-tire-repair-memphis.html,Memphis Diesel Truck & Tire Repair,Memphis,TN,"3370 Fontaine Rd, Memphis, TN 38116",+19014825971,,35.056560499999996,-90.0096265,4.8,124,
shop-tn-memphis-on-site-truck-repair-memphis.html,Memphis On-Site Truck Repair,Memphis,TN,"724 N White Station Rd, Memphis, TN 38122",+19015827364,https://truckrepairmemphis.com/,35.1508758,-89.88777859999999,3.0,6,Roadside|24/7|Truck specialist|Tire|Engine|Trailer|Brakes|Electrical
shop-tn-mhc-carrier-transicold-knoxville-knoxville.html,MHC Carrier Transicold - Knoxville,Knoxville,TN,"1400 Ault Rd, Knoxville, TN 37914",+18656379202,https://mhc.com/locations/mhc-carrier-transicold-knoxville,36.0112191,-83.87455849999999,4.5,87,Roadside|24/7|Truck specialist|Reefer|Trailer|Electrical
shop-tn-mid-south-mobile-auto-repair-memphis.html,Mid South Mobile Auto Repair,Memphis,TN,"68 E Fairway Ave, Memphis, TN 38109",+19018645782,,35.0474646,-90.06164749999999,4.4,255,Roadside|24/7
shop-tn-middle-tennessee-roadside-repair-monteagle.html,Middle Tennessee Roadside Repair,Monteagle,TN,"516 Dubose St, Monteagle, TN 37356",+14237502726,,35.2413095,-85.8234652,4.8,117,24/7
shop-tn-mike-flatt-s-auto-truck-services-cookeville.html,Mike Flatt's Auto & Truck Services,Cookeville,TN,"1455 N Washington Ave, Cookeville, TN 38501",+19315285048,,36.181424,-85.4969405,4.4,71,
shop-tn-mobile-auto-repair-pros-of-memphis-memphis.html,Mobile Auto Repair Pros of Memphis,Memphis,TN,"151 N Belvedere Blvd #19, Memphis, TN 38104",+19014019868,https://mobileautorepairpros.com/tn/mobile-mechanic-memphis/,35.1419302,-90.00519,3.1,21,Roadside|Truck specialist|RV|Tire|Engine|Cooling|Brakes|Electrical
shop-tn-mobile-mechanic-memphis-llc-always-imitated-never-duplicated-memphis.html,Mobile Mechanic Memphis LLC Always Imitated Never Duplicated,Memphis,TN,"3540 Summer Ave Ste 321, Memphis, TN 38122",+19014301000,https://mobilemechanicmemphis-llc.com/,35.1497697,-89.9430311,4.2,162,Roadside|24/7|Truck specialist|Engine|Electrical
shop-tn-mobile-mechanic-muscle-music-city-antioch.html,Mobile Mechanic Muscle Music-City,Antioch,TN,"5104 Highlander Dr, Antioch, TN 37013",+16154963900,https://mobilemechanicmusclenearme.com/,36.062608399999995,-86.6629433,4.9,51,Roadside|24/7|Truck specialist|Tire|Engine|Cooling|Brakes|Electrical
shop-tn-mobile-mechs-mobile-mechanic-jackson-tn-pinson.html,"Mobile Mechs - Mobile Mechanic Jackson, Tn",Pinson,TN,"1 Roy Davis Rd, Pinson, TN 38366",+17316080419,http://mobilemechs.com/,35.5128616,-88.7884978,5.0,30,Roadside
shop-tn-mobile-trailer-repair-and-welding-memphis.html,mobile trailer Repair and welding,Memphis,TN,"6451 Ferrell Dr, Memphis, TN 38134",+19016199504,https://www.facebook.com/profile.php%3Fid%3D100014280105201,35.187548,-89.848006,4.9,88,Roadside
shop-tn-mobile-truck-repair-knoxville-knoxville-2.html,Mobile Truck Repair Knoxville,Knoxville,TN,"640 N Gay St, Knoxville, TN 37917",+18654321948,http://mobiletruckrepairknoxville.com/640-n-gay-st-knoxville-tn-37917,35.973828999999995,-83.922848,3.0,3,Roadside|24/7|Truck specialist|Reefer|Trailer|Brakes|Electrical
shop-tn-mobile-truck-repair-knoxville-knoxville.html,Mobile Truck Repair Knoxville,Knoxville,TN,"6508 Deane Hill Dr, Knoxville, TN 37919",+18653516173,http://mobiletruckrepairknoxville.com/,35.9288215,-84.0100361,3.5,19,Roadside|24/7|Truck specialist|Reefer|Trailer|Brakes|Electrical
shop-tn-mobile-truck-repair-memphis-memphis.html,Mobile Truck Repair Memphis,Memphis,TN,"2050 Danielson Pl, Memphis, TN 38114",+19013707588,,35.085438499999995,-89.9937339,5.0,1,Roadside
shop-tn-mobile-truck-repair-of-memphis-memphis.html,Mobile Truck Repair of Memphis,Memphis,TN,"3090 Fontaine Rd, Memphis, TN 38116",,,35.0645096,-90.0085776,,,Roadside
shop-tn-mobile-truck-services-knoxville-knoxville.html,Mobile Truck Services Knoxville,Knoxville,TN,"11560 E Emory Rd, Knoxville, TN 37938",+18652524552,,36.1187533,-83.86885269999999,5.0,1,Roadside|24/7
shop-tn-mobile-truck-trailer-repair-of-knoxville-knoxville.html,Mobile Truck & Trailer Repair of Knoxville,Knoxville,TN,"1608 Maryville Pike, Knoxville, TN 37920",+18654247502,https://knoxvilletrucktrailerrepair.com/,35.9190633,-83.9291267,4.0,4,Roadside|24/7|Truck specialist|Engine|Trailer|Brakes|Electrical
shop-tn-moore-mobile-maintenance-mobile-truck-and-trailer-repair-memphis.html,Moore Mobile Maintenance [Mobile truck and trailer repair],Memphis,TN,"3709 Lamar Ave, Memphis, TN 38118",+19013043048,,35.0627575,-89.94049249999999,4.6,31,Roadside|24/7
shop-tn-music-city-trailer-repair-nashville.html,Music City Trailer Repair,Nashville,TN,"1312 Lebanon Pike, Nashville, TN 37210",+16154546568,http://musiccitytrailerrepair.com/,36.1531804,-86.7283302,4.7,99,Roadside|24/7|Truck specialist|Reefer|Trailer
